place,rainfall,groundwater_refilled_total,groundwater_refilled_nonirrigated,groundwater_refilled_irrigated,groundwater_used_total,groundwater_used_nonirrigated,groundwater_status,land_total,land_nonirrigated,land_irrigated,year
guindy,1432.29426531351,331.27,331.27,0.0,377.98,377.98,over_exploited,2137.6077,2137.6077,0.0,2024
tirukkoilur,1065.65021818433,10189.98,10023.41,166.57,5562.09,5562.09,safe,35055.575,34425.02,0.0,2024
kurinjipadi,1258.2,8924.15,8743.58,180.57,4343.19,4343.19,safe,33378.26,33378.26,0.0,2024
kallakurichchi,969.08616737033,12820.78,12639.56,181.22,12856.45,12856.45,over_exploited,54370.905,53106.605,0.0,2024
vilavancode,1511.47067436562,4404.89,2835.44,1569.45,356.02,356.02,safe,19924.139,19533.143,0.0,2024
peraiyur,908.456463927187,10195.16,9151.75,1043.41,6512.39,6512.39,semi_critical,81364.46,56108.46,0.0,2024
pugalur,560.2869418325,4468.39,3540.44,927.95,4361.95,4361.95,over_exploited,40303.09,40303.09,0.0,2024
dindigul west,934.906125512082,5792.89,5573.66,219.23,6551.1,6551.1,over_exploited,57542.14,55086.27,0.0,2024
kallikudi,818.7,4840.31,3807.02,1033.29,1758.23,1758.23,safe,25682.01,25682.01,0.0,2024
kumarapalayam,765.7,3381.75,2744.6,637.15,2679.65,2679.65,semi_critical,18703.76,18703.76,0.0,2024
perur,681.614313698656,5444.66,2524.85,2919.81,4771.57,4771.57,critical,29049.86,22564.29,6188.24,2024
kinathukadavu,896.135186411411,6038.35,4949.61,1088.74,6329.84,6329.84,over_exploited,32575.125,31102.995,1472.13,2024
pappireddipatti,879.796846411347,7859.84,7845.51,14.33,6947.74,6947.74,critical,56087.695,47910.18,0.0,2024
dharmapuri,1000.0,5709.02,5701.78,7.24,3657.4,3657.4,semi_critical,33486.905,23508.715,0.0,2024
tambaram,1357.1,1444.78,1444.57,0.21,622.99,622.99,safe,9528.56,9528.56,0.0,2024
ayanavaram,1502.0602439337,358.87,358.87,0.0,431.04,431.04,over_exploited,1528.5383,1528.5383,0.0,2024
hosur,732.0,6517.76,6503.67,14.09,4079.35,4079.35,safe,39536.3,38361.53,0.0,2024
kodumudi,559.449171973337,8265.88,7220.83,1045.05,5533.41,5533.41,semi_critical,22563.585,22563.585,0.0,2024
valparai,3093.43,5099.53,4214.98,884.55,4271.8,4271.8,critical,24930.055,19760.055,916.0,2024
paramathi velur,579.476836113427,11208.82,8761.43,2447.39,9680.88,9680.88,critical,42594.795,42594.795,0.0,2024
erode,714.184523078343,5606.99,4223.78,1383.21,3603.48,3603.48,semi_critical,17763.19,17763.19,0.0,2024
ambattur,1461.1740545354,1018.82,1018.82,0.0,1943.38,1943.38,over_exploited,5704.735,5704.735,0.0,2024
sankarapuram,1102.25190988204,15663.02,15353.4,309.62,8319.02,8319.02,safe,67156.97625,62845.40625,0.0,2024
krishnarayapuram,723.919291329327,4756.55,3631.48,1125.07,4192.17,4192.17,critical,35030.26,34878.26,0.0,2024
pochampalli,835.020868702856,6150.19,6142.5,7.69,5379.01,5379.01,critical,32718.98,29227.14,0.0,2024
thalavadi,755.9,2843.07,2493.6,349.47,1602.7,1602.7,safe,21594.3,21594.3,0.0,2024
maduravoyal,1524.0,1162.72,1162.67,0.05,1220.87,1220.87,over_exploited,3268.445,3268.445,0.0,2024
velacheri,1409.2,248.38,248.38,0.0,333.28,333.28,over_exploited,2077.4679,2077.4679,0.0,2024
bargur,1084.3,5061.19,5056.75,4.44,4815.16,4815.16,over_exploited,38517.215,26850.75,0.0,2024
natham,982.504811407472,4017.22,3564.05,453.17,2849.49,2849.49,semi_critical,55700.03,33472.87,0.0,2024
tharangambadi,1219.64349594831,10102.65,5826.4,14.82,6917.72,6917.49,over_exploited,28005.62,19073.235,0.0,2024
oddenchatram,711.501754842657,8611.21,7664.53,946.68,11313.69,11313.69,over_exploited,79853.26,73384.26,0.0,2024
pennagaram,712.557466380389,7516.0,7433.98,82.02,4897.0,4897.0,semi_critical,64367.865,49781.585,0.0,2024
madurai east,792.343775999479,6162.26,6162.26,393.76,3081.0,3081.0,safe,22111.02,22111.02,0.0,2024
denkanikottai,783.349156343773,11565.68,11538.3,27.38,4530.79,4530.79,safe,89595.225,74236.695,0.0,2024
madhavaram,1450.0,1050.6,1050.6,0.0,785.26,785.26,semi_critical,3612.645,3612.645,0.0,2024
anthiyur,746.008379877666,7898.21,5748.88,2149.33,5968.27,5968.27,semi_critical,40575.115,40575.115,0.0,2024
vedaranyam,1374.01062239386,17885.43,0.0,0.0,7292.98,1431.27574394464,salinity,74805.0,0.0,0.0,2024
sulur,555.781207648106,7476.92,5148.56,2328.36,7637.39,7637.39,over_exploited,58496.055,55254.389,3241.666,2024
purasaivakkam,1505.7,302.14,302.14,0.0,423.17,423.17,over_exploited,1727.7904,1727.7904,0.0,2024
thiruvottiyur,1370.35261771883,1164.93,1157.52,7.41,1639.7,1639.7,over_exploited,5587.785,5587.785,0.0,2024
sathyamangalam,792.148050341655,8903.79,7536.16,1367.63,7772.62,7772.62,critical,51328.865,51328.865,0.0,2024
egmore,1489.37679381415,359.4,359.4,0.0,454.33,454.33,over_exploited,1766.8957,1766.8957,0.0,2024
melur,799.169825947287,15249.6,14775.26,474.34,10093.42,10093.42,semi_critical,72421.935,71164.935,0.0,2024
tondiarpet,1505.7,105.56,105.56,0.0,146.24,146.24,over_exploited,1301.7624,1301.7624,0.0,2024
mettupalayam,842.07,5883.58,4544.56,1339.02,5318.65,5318.65,over_exploited,35926.39,33186.53,2460.695,2024
vridhachalam,1175.48424436205,10812.96,10690.85,122.11,9333.31,9333.31,critical,57651.56,57513.555,0.0,2024
panrutti,1293.69850666576,11016.02,10309.23,706.79,9441.76,9441.76,critical,47273.02,46091.49,0.0,2024
thiruvattar,1604.45787598132,6842.27,5252.65,1589.62,118.69,118.69,safe,14779.0,14776.0,0.0,2024
ulundurpet,1029.72904389391,17732.12,17464.57,267.55,12910.81,12910.81,semi_critical,63331.045,59745.88,0.0,2024
killiyur,1343.66270803754,3798.74,2531.08,1267.66,467.44,467.44,safe,11945.861,11945.861,0.0,2024
gobichettipalayam,764.247590542144,17160.38,14632.29,2528.09,8015.98,8015.98,safe,41455.695,41455.695,0.0,2024
walajabad,1251.71359907812,7040.17,7023.29,16.88,3851.35,3851.35,safe,23534.61,23534.61,0.0,2024
manmangalam,627.254794569248,3630.52,2358.0,1272.52,3228.52,3228.52,critical,20411.125,20393.125,0.0,2024
mambalam,1484.5857292489,145.27,145.27,0.0,150.79,150.79,over_exploited,1436.5733,1436.5733,0.0,2024
dindigul east,904.491233671446,6347.69,5565.95,781.74,6698.66,6698.66,over_exploited,61737.21,54279.33,0.0,2024
chengalpattu,1211.54290646484,3803.69,3800.62,3.07,2478.89,2478.89,semi_critical,24243.82,19724.615,0.0,2024
karimangalam,898.381481781234,7628.75,7623.53,5.22,8215.21,8215.21,over_exploited,34548.59,33484.43,0.0,2024
chinna selam,1028.26005596231,7651.91,7426.15,225.76,7235.92,7235.92,over_exploited,43929.585,33863.865,0.0,2024
titagudi,1207.04024172462,8314.54,8266.07,48.47,9067.58,9067.58,over_exploited,46100.55,46099.565,0.0,2024
annur,464.448596985515,3910.35,2911.18,999.17,3819.75,3819.75,over_exploited,38852.735,37534.545,1318.19,2024
namakkal,796.7,3645.65,3582.66,62.99,3541.1,3541.1,over_exploited,22342.835,22342.835,0.0,2024
thirukkuvalai,1342.97814876655,17332.08,0.0,0.0,221.92,1431.27574394464,salinity,20771.0,0.0,0.0,2024
cheyyur,1245.18836223019,17418.35,17399.47,18.88,8726.26,8726.26,safe,61691.0,61062.0,0.0,2024
aravakurichi,641.95685748544,5406.99,4485.97,921.02,4728.62,4728.62,critical,66058.78,65765.105,0.0,2024
pollachi,886.007479371144,8395.88,5748.3,2647.58,7538.68,7538.68,critical,42165.45,38568.44,3597.01,2024
andimadam,1180.2471650397,3888.79,3794.83,93.96,2559.9,2559.9,semi_critical,28943.0,28746.02,0.0,2024
coimbatore north,718.657238846762,2979.31,1703.82,1275.49,3285.47,3285.47,over_exploited,31837.725,29034.145,1024.165,2024
thovalai,1037.38727108053,7022.84,4211.9,2810.94,338.26,338.26,safe,18530.0,16050.95,0.0,2024
alandur,1524.0,887.72,887.72,0.0,192.8,192.8,safe,1770.97,1770.97,0.0,2024
tirumangalam,859.7,9646.97,6467.86,3179.11,5034.1,5034.1,safe,30840.01,30840.01,0.0,2024
chidambaram,1424.36708403328,21907.5,20957.62,949.88,2489.44,2489.44,safe,34687.09,34686.93,0.0,2024
athoor,985.67662711269,4284.31,4111.58,172.73,4672.73,4672.73,over_exploited,26639.01,26639.01,0.0,2024
krishnagiri,861.600283862471,11634.69,11614.75,19.94,10601.25,10601.25,over_exploited,83027.33,51827.915,0.0,2024
modakurichi,604.542328169106,11946.69,11256.55,690.14,8284.55,8284.55,semi_critical,34889.75,34451.75,0.0,2024
harur,922.0,9017.43,8997.52,19.91,5678.28,5678.28,safe,65468.595,64085.795,0.0,2024
thirukkalukundram,1453.89912164081,14512.21,14484.81,27.4,9745.04,9745.04,semi_critical,35499.08,33246.08,0.0,2024
agastheeswaram,1038.97842963279,8482.39,6484.14,1998.25,2477.1,2477.1,safe,27755.0,26960.0,0.0,2024
madhurantakam,1194.56203471919,20701.65,20682.63,19.02,12902.21,12902.21,safe,75995.0,73216.0,0.0,2024
udayarpalayam,1037.31446106331,13212.69,9763.93,3448.76,5655.2,5655.2,safe,65326.37,65008.37,0.0,2024
aminjikarai,1486.0,397.98,397.98,0.0,487.52,487.52,over_exploited,1555.3286,1555.3286,0.0,2024
kadavur,703.344639305954,4285.34,3980.29,305.05,4548.38,4548.38,over_exploited,47186.695,41502.695,0.0,2024
anchetty,625.5,952.13,951.18,0.95,173.84,173.84,safe,17607.37,12820.97,0.0,2024
nagapattinam,1358.88082274631,25451.24,0.0,0.0,12549.69,1431.27574394464,salinity,31191.0,0.0,0.0,2024
kancheepuram,1209.20889717462,15361.77,15339.01,22.76,7097.33,7097.33,safe,38993.39,38993.39,0.0,2024
nambiyur,593.063840293293,4054.08,3757.74,296.34,6255.35,6255.35,over_exploited,28615.705,28615.705,0.0,2024
kattumannarkoil,1313.3,15578.25,15351.4,226.85,5497.19,5497.19,safe,31846.94,31846.94,0.0,2024
kuthalam,1227.3733853325,5725.83,5716.17,9.66,6279.56,6279.56,over_exploited,17134.89,17134.89,0.0,2024
madurai south,1032.3874556891,2106.85,2106.85,976.85,2545.31,2545.31,semi_critical,10403.76,10403.76,0.0,2024
kilvelur,1355.26735674885,21341.18,0.0,0.0,11434.68,1431.27574394464,salinity,27458.0,0.0,0.0,2024
bhavani,801.542651943214,16367.29,10922.82,5444.47,6255.8,6255.8,safe,31249.01,31249.01,0.0,2024
mohanur,669.4,5688.41,3695.05,1993.36,4462.17,4462.17,semi_critical,19917.29,19917.29,0.0,2024
kalkulam,1353.52301789317,7412.79,4797.69,2615.1,691.26,691.26,safe,24883.0,23779.016,0.0,2024
uthiramerur,1157.89307160474,17367.85,17358.95,8.9,11120.58,11120.58,semi_critical,41810.975,39966.975,0.0,2024
gujiliamparai,689.66646480645,4170.61,3938.46,232.15,5956.1,5956.1,over_exploited,44640.04,37012.94,0.0,2024
bhuvanagiri,1337.00903849582,16573.87,16557.83,16.04,4580.51,4580.51,safe,30194.93,30125.09,0.0,2024
sendurai,942.962887407883,6289.65,4719.47,1570.18,2789.7,2789.7,safe,31482.4,31482.4,0.0,2024
cuddalore,1388.95769774779,15334.87,14612.9,721.97,12702.1,12702.1,critical,32090.75,32090.75,0.0,2024
srimushnam,1306.74704859361,8316.04,8137.64,178.4,3864.2,3864.2,safe,20650.52,20631.52,0.0,2024
thirupporur,1294.12475867864,7621.61,7609.23,12.38,3447.94,3447.94,safe,34932.055,28738.65,0.0,2024
nilakottai,825.206950581009,6960.02,6004.22,955.8,8887.38,8887.38,over_exploited,47502.02,41975.26,0.0,2024
madurai west,823.7,1352.13,1352.13,461.85,1904.06,1904.06,over_exploited,6493.8,6493.8,0.0,2024
palani,688.53940319888,9388.21,8703.29,684.92,7833.84,7833.84,critical,88850.22,69738.0,0.0,2024
thirupparankundram,817.7,2332.04,2332.04,67.09,1442.67,1442.67,safe,11596.39,11537.39,0.0,2024
veppur,1117.57435417628,3860.19,3666.55,193.64,4103.98,4103.98,over_exploited,33907.44,33902.44,0.0,2024
sirkazhi,1423.93014463779,13589.48,13525.1,64.38,13762.48,13762.48,over_exploited,46587.0,45485.0,0.0,2024
sriperumbudur,1224.20523004718,11184.24,11184.09,0.15,2456.98,2456.98,safe,36498.3,36051.3,0.0,2024
vandalur,1354.09706038651,3086.11,3085.07,1.04,1379.0,1379.0,safe,18108.125,14310.895,0.0,2024
kalvarayan hills,1196.0,310.92,310.92,0.0,165.47,165.47,safe,51701.22,13936.22,0.0,2024
madukarai,570.26,3559.69,2016.46,1543.23,2421.05,2421.05,semi_critical,26897.78,24573.48,2287.08,2024
mylapore,1466.67225042133,360.26,360.26,0.0,487.86,487.86,over_exploited,2227.5722,2227.5722,0.0,2024
karur,616.7,2714.64,2273.13,441.51,2831.46,2831.46,over_exploited,31486.09,31486.09,0.0,2024
coimbatore south,636.914247023531,702.87,172.46,530.41,780.59,780.59,over_exploited,4651.905,2725.105,1926.8,2024
palacode,935.206205176819,8291.99,8277.87,14.12,7272.21,7272.21,critical,51325.695,34516.18,0.0,2024
sendamangalam,565.669466235923,4253.91,3920.04,333.87,5727.67,5727.67,over_exploited,26377.49,26239.87,0.0,2024
rasipuram,881.991259631964,5550.41,4941.35,609.06,6245.72,6245.72,over_exploited,24577.745,24477.745,0.0,2024
kodaikanal,1222.73223644083,3451.05,3051.57,399.48,50.35,50.35,safe,104283.01,45359.01,0.0,2024
pallavaram,1456.90366192142,497.25,496.62,0.63,139.91,139.91,safe,4111.7,4107.27,0.0,2024
tiruchengode,743.6,6556.54,6223.31,333.23,5291.29,5291.29,semi_critical,46035.51,46035.51,0.0,2024
vedasandur,804.052539821973,6792.45,5805.86,986.59,9024.04,9024.04,over_exploited,59917.21,50794.15,0.0,2024
ariyalur,878.758538690208,17651.06,13097.39,4553.67,7192.97,7192.97,safe,67646.37,67421.86,0.0,2024
nallampalli,790.510142976511,6083.37,6076.06,7.31,4451.94,4451.94,semi_critical,37713.52,32313.0,0.0,2024
kundrathur,1457.64753152822,8564.27,8561.92,2.35,2004.89,2004.89,safe,29817.74,28423.74,0.0,2024
vadipatti,878.999974469643,9497.52,8730.6,766.92,6783.6,6783.6,semi_critical,36083.42,34860.46,0.0,2024
usilampatti,964.691412679149,9718.71,9002.08,716.63,7747.69,7747.69,semi_critical,47745.11,39864.82,0.0,2024
anamalai,1909.15660392843,12696.72,7429.46,5267.26,4968.94,4968.94,safe,41714.86,36264.205,5450.655,2024
perundurai,704.329305099906,11835.92,8813.31,3022.61,9812.25,9812.25,critical,57729.905,56742.905,0.0,2024
kulithalai,636.449303294345,7302.45,5557.62,1744.83,6049.12,6049.12,critical,49080.595,49041.155,0.0,2024
shoolagiri,746.004481265513,6432.89,6411.63,21.26,3474.51,3474.51,safe,54141.64,37285.115,0.0,2024
madurai north,884.093914561277,4363.04,4363.04,307.65,2342.56,2342.56,safe,16926.07,16580.07,0.0,2024
sholinganallur,1409.2,1222.46,1092.3,130.16,622.56,622.56,safe,7067.73,7067.73,0.0,2024
khairabad,927.04,5968.82,5968.82,0.0,6763.58,6763.58,over_exploited,79426.0,75060.0,0.0,2024
kotra,879.97,2450.08,2257.64,192.44,2270.67,2150.51,over_exploited,176112.0,59815.0,2965.0,2024
jhalara,764.31,2081.99,885.87,1196.12,1612.43,722.12,semi_critical,53503.0,16070.0,22874.0,2024
bhim,582.3,1258.75,1258.75,0.0,1494.56,1494.56,over_exploited,68739.0,33716.0,0.0,2024
sajjangarh,934.23,1497.37,1497.37,0.0,883.05,883.05,safe,39229.0,34997.0,0.0,2024
shahbad,967.38,9088.39,9088.39,0.0,8054.66,8054.66,critical,146926.0,146294.0,0.0,2024
chhotisarvan,969.07,1569.32,1569.32,0.0,975.03,975.03,safe,38337.0,29495.0,0.0,2024
railmagra,665.0,2001.27,1682.71,318.56,2493.7,2181.28,over_exploited,60814.0,54212.0,5806.0,2024
kurawar,693.2,1720.59,1242.26,478.33,1505.92,1330.0,critical,50361.0,31479.0,4701.0,2024
rajsamand,635.5,2109.44,967.55,1141.89,2685.94,2037.85,over_exploited,61933.0,37820.0,15618.0,2024
bagidora,948.87,1843.06,603.49,1239.57,1438.05,726.56,semi_critical,30819.0,13279.0,16250.0,2024
jhadol,726.4,1237.19,1151.06,86.13,1040.88,973.37,critical,72752.0,35031.0,2412.0,2024
sayra,757.77,1371.46,1371.46,0.0,1207.57,1207.57,critical,56356.0,37241.0,0.0,2024
anandpuri,943.77,1691.68,1691.68,0.0,1380.23,1380.23,critical,33740.0,32938.0,0.0,2024
girwa_rural,707.6,2637.08,2615.9,21.18,2219.6,2204.21,critical,83519.0,58064.0,136.0,2024
mavli,725.0,3371.12,3277.35,93.77,3756.75,3664.62,over_exploited,80858.0,76160.0,2197.0,2024
bhindar,703.15,3572.35,3126.44,445.91,3070.39,2798.37,critical,108631.0,83254.0,7361.0,2024
kumbhalgarh,712.6,2045.73,2045.73,0.0,1754.94,1754.94,critical,78835.0,53656.0,0.0,2024
kherwara,655.2,1317.89,1278.29,39.6,1191.04,1172.67,over_exploited,66729.0,48252.0,316.0,2024
rishabhdev,703.3,1513.73,868.29,645.44,1468.53,972.3,over_exploited,42128.0,21610.0,9052.0,2024
ladpura_rural,786.49,5750.11,4927.77,822.34,6319.52,4759.28,over_exploited,91429.0,81677.0,7830.0,2024
deogarh,635.6,1191.42,1191.42,0.0,1149.23,1149.23,over_exploited,61701.0,39076.0,0.0,2024
talwara,1065.84,1676.81,0.0,1676.81,1031.54,1431.27574394464,safe,24318.0,0.0,16710.0,2024
phalasiya,726.74,1192.05,1192.05,0.0,1027.29,1027.29,critical,74222.0,38200.0,0.0,2024
baran,861.9,8085.88,6240.61,1845.27,15945.66,11961.4,over_exploited,62621.0,50071.0,12550.0,2024
antah,948.33,13513.37,3392.76,10120.61,10628.5,3581.26,semi_critical,94901.0,40866.0,54034.0,2024
lasadiya,825.07,1248.91,1233.49,15.42,1285.58,1285.58,over_exploited,49375.0,34814.0,0.0,2024
gogunda,769.16,1594.92,1534.87,60.05,1368.96,1319.67,critical,51400.0,32853.0,1169.0,2024
kota_urban,786.49,2356.84,1234.2,1122.64,2666.76,1684.17,over_exploited,62651.0,31531.0,31097.0,2024
atru,910.17,9099.01,8336.88,762.13,15003.63,14219.31,over_exploited,86030.0,78474.0,6173.0,2024
gangar talai,975.13,865.51,865.51,0.0,638.42,638.42,semi_critical,21415.0,20520.0,0.0,2024
garhi,890.17,2933.85,0.0,2933.85,2034.94,1431.27574394464,semi_critical,46185.0,0.0,45529.0,2024
chhipabarod,926.44,6404.39,6404.39,0.0,9185.21,9185.21,over_exploited,82876.0,80450.0,0.0,2024
udaipur_urban,707.6,689.44,689.44,0.0,628.65,628.65,over_exploited,6400.0,6400.0,0.0,2024
kushalgarh,1010.74,1676.58,1676.58,0.0,1404.15,1404.15,critical,65180.0,50789.0,0.0,2024
semari,642.69,1061.38,669.76,391.62,901.72,619.8,critical,35514.0,18121.0,9058.0,2024
sarada,598.34,2466.8,2162.55,304.25,1955.47,1724.3,semi_critical,72759.0,50897.0,4787.0,2024
chhabra,1025.76,6610.18,6610.18,0.0,9463.4,9463.4,over_exploited,79079.0,77337.0,0.0,2024
arthoona,861.6,1700.86,0.0,1700.86,831.33,1431.27574394464,safe,24870.0,0.0,24515.0,2024
sultanpur,855.15,13466.78,1787.01,11679.77,10107.31,1603.35,semi_critical,91257.0,13662.0,77295.0,2024
amet,586.9,1266.9,1266.9,0.0,1774.6,1774.6,over_exploited,52356.0,46519.0,0.0,2024
itawa,738.42,13587.73,0.0,13587.73,10898.83,1431.27574394464,semi_critical,89851.0,0.0,89751.0,2024
banswara,1056.53,3871.51,1866.79,2004.72,1999.21,1288.21,safe,51675.0,13408.0,31475.0,2024
bargaon,668.6,1212.65,1120.18,92.47,1474.94,1420.22,over_exploited,46644.0,25724.0,560.0,2024
salumbar,760.39,2503.08,2122.7,380.38,1987.33,1556.75,semi_critical,48797.0,33429.0,2090.0,2024
sangod,867.44,11334.94,7623.21,3711.73,15650.72,12907.2,over_exploited,105780.0,95372.0,9042.0,2024
khamnor,652.1,2637.45,2450.09,187.36,2233.59,2031.05,critical,79168.0,63276.0,4310.0,2024
kishanganj,897.2,12088.0,9655.14,2432.86,10505.02,8579.86,critical,143098.0,128606.0,14366.0,2024
ghatol,912.16,3898.59,1814.31,2084.28,1938.44,982.09,safe,77840.0,37027.0,31064.0,2024
gandhidham,516.09,1698.96,0.0,0.0,72.72,1431.27574394464,salinity,21851.4790597,0.0,0.0,2024
tankara,852.18,16603.88,0.0,15851.06,9129.64,1431.27574394464,safe,56376.1041003,0.0,51572.7557131609,2024
gadhada,755.64,15713.94,0.0,13356.42,11298.48,1431.27574394464,semi_critical,89672.5197922,0.0,75442.0359058859,2024
jesar,660.0,9125.81,0.0,9125.81,3937.1,1431.27574394464,safe,50623.5786684,0.0,50623.5786684,2024
harij,649.73,10415.75,0.0,0.0,870.0,1431.27574394464,salinity,45977.4296217,0.0,0.0,2024
chotila,720.73,18394.26,0.0,18394.26,8307.44,1431.27574394464,safe,81190.8350556,0.0,81190.8350556,2024
subir,2283.0,9881.9,0.0,9881.9,731.69,1431.27574394464,safe,49553.370383,0.0,42431.370383,2024
dediapada,1243.55,9178.12,0.0,9178.12,5000.3,1431.27574394464,safe,101908.029289,0.0,90556.029289,2024
halvad,510.36,23828.49,0.0,21557.59,13106.85,1431.27574394464,safe,126148.8757443,0.0,83355.6376626218,2024
garudeshwar,980.0,4699.9,0.0,4699.9,1898.79,1431.27574394464,safe,50641.2782742,0.0,39998.2782742,2024
kadi,822.0,25992.38,0.0,8203.24,15948.8,1431.27574394464,semi_critical,78976.2103802,0.0,26699.1998688454,2024
vadgam,854.64,13906.51,0.0,13906.51,11361.8,1431.27574394464,critical,58249.8810987,0.0,58249.8810987,2024
savli,825.0,11332.58,0.0,11332.58,5713.01,1431.27574394464,safe,56913.8015343,0.0,56913.8015343,2024
vijapur,819.0,15271.08,0.0,15271.08,15348.53,1431.27574394464,over_exploited,55790.2028815,0.0,55790.2028815,2024
mahuva,1596.0,11956.31,0.0,11956.31,5318.49,1431.27574394464,safe,35923.4280768,0.0,35923.4280768,2024
ahmedabad city & das,725.09,13311.94,0.0,12157.15,17559.93,1431.27574394464,over_exploited,47359.3438423,0.0,41990.6338426489,2024
viramgam,627.0,281102.83,0.0,2379.36,11155.39,1431.27574394464,safe,90889.6141951,0.0,4391.53666133093,2024
sarsvati(patan),752.27,18445.7,0.0,12096.92,27502.2,1431.27574394464,over_exploited,55374.733024,0.0,31403.4036754353,2024
savar kundla,699.0,19437.54,0.0,19437.54,11892.27,1431.27574394464,safe,105080.8413405,0.0,105080.8413405,2024
anand,1025.64,16337.67,0.0,16337.67,9377.26,1431.27574394464,safe,43180.8654555,0.0,43180.8654555,2024
vadnagar,637.0,7666.55,0.0,7666.55,10053.94,1431.27574394464,over_exploited,32759.2144205,0.0,32759.2144205,2024
dhanera,652.73,15514.85,0.0,14386.57,25866.8,1431.27574394464,over_exploited,83609.7639699,0.0,76253.8732055716,2024
modasa,904.36,13207.31,0.0,13207.31,6414.44,1431.27574394464,safe,63335.0352912,0.0,63335.0352912,2024
khambhat,868.18,22924.72,0.0,10770.11,6743.95,1431.27574394464,safe,97854.5238876,0.0,31103.3637146559,2024
sagbara,1197.18,5027.51,0.0,5027.51,2793.26,1431.27574394464,safe,42024.2693756,0.0,40249.2693756,2024
matar,792.0,9773.92,0.0,7445.36,3339.02,1431.27574394464,safe,35347.9869974,0.0,20248.039981629,2024
kathlal,873.0,8287.42,0.0,8287.42,3455.43,1431.27574394464,safe,34624.769444,0.0,34624.769444,2024
lathi,692.45,16698.45,0.0,16698.45,7325.5,1431.27574394464,safe,63726.7753356,0.0,63726.7753356,2024
amreli,777.18,17514.45,0.0,17514.45,10859.54,1431.27574394464,safe,83165.5501343,0.0,83165.5501343,2024
malia,1267.0,16622.22,0.0,16514.83,8071.06,1431.27574394464,safe,58643.1536039,0.0,55000.5599934023,2024
kutiyana,939.0,11404.6,0.0,7346.7,5409.82,1431.27574394464,safe,57793.5825038,0.0,36974.681285576095,2024
netrang,1051.91,7152.24,0.0,7152.24,2128.54,1431.27574394464,safe,38688.5562353,0.0,37691.5562353,2024
dhansura,961.73,8582.56,0.0,8582.56,4223.75,1431.27574394464,safe,37511.8656341,0.0,37511.8656341,2024
suigam,572.73,9760.58,0.0,0.0,1316.42,1431.27574394464,salinity,66908.6227329,0.0,0.0,2024
manavadar,1071.82,20619.03,0.0,16852.74,10215.97,1431.27574394464,safe,60794.914053,0.0,49670.3240105252,2024
jetpur pavi,1068.0,10982.24,0.0,10982.24,6621.61,1431.27574394464,safe,56403.0416483,0.0,53268.0416483,2024
thasra,770.0,12276.26,0.0,11118.7,3707.84,1431.27574394464,safe,44923.423454,0.0,35938.7387632,2024
kalol,687.0,9954.82,0.0,9954.82,2778.43,1431.27574394464,safe,40292.5985265,0.0,40292.5985265,2024
botad,704.0,16826.21,0.0,16789.57,9604.91,1431.27574394464,safe,75594.8566305,0.0,75594.8566305,2024
talod,816.91,10671.83,0.0,10671.83,6231.12,1431.27574394464,safe,43936.7026847,0.0,43936.7026847,2024
maliya,507.09,9282.42,0.0,0.0,57.63,1431.27574394464,salinity,75610.3681052,0.0,0.0,2024
sidhpur,971.91,14056.98,0.0,14056.98,13765.66,1431.27574394464,over_exploited,37477.8070653,0.0,37477.8070653,2024
kotada sangani,882.0,10367.24,0.0,10367.24,6036.2,1431.27574394464,safe,44685.9541506,0.0,44685.9541506,2024
sankheswar,529.0,9172.9,0.0,0.0,808.06,1431.27574394464,salinity,62743.9612533,0.0,0.0,2024
jalalpore,1774.18,25050.19,0.0,25018.51,4687.45,1431.27574394464,safe,49573.6016487,0.0,49573.6016487,2024
balasinor,868.0,4653.11,0.0,4653.11,2329.49,1431.27574394464,safe,30314.6057524,0.0,30314.6057524,2024
gandevi,1857.0,9730.58,0.0,9654.41,3289.62,1431.27574394464,safe,29127.0131826,0.0,29127.0131826,2024
mahesana,798.82,20527.79,0.0,13240.09,22103.88,1431.27574394464,over_exploited,68226.455421,0.0,37260.7116230433,2024
